feature_a,feature_b,cluster_eda_a,cluster_eda_b,mismo_cluster_eda,fusionado_en_P,ambas_en_51,pearson_r,pearson_abs,spearman_abs,H_x,H_y,H_xy,bins_x,bins_y,mi_bits,bias_bits,mi_corr_bits,nmi_sqrt,nmi_max,u_x_given_y,u_y_given_x,r_info,g_stat,g_dof,g_pvalue,mi_ref_gauss_bits,gauss_ratio,nmi_sqrt_B10,nmi_max_B10,r_info_B10,mi_corr_bits_B10,mi_ref_gauss_bits_B10,gauss_ratio_B10,bins_x_B10,bins_y_B10,nmi_sqrt_B50,nmi_max_B50,r_info_B50,mi_corr_bits_B50,mi_ref_gauss_bits_B50,gauss_ratio_B50,bins_x_B50,bins_y_B50,nmi_sqrt_qcut20,nmi_max_qcut20,r_info_qcut20,mi_corr_bits_qcut20,mi_ref_gauss_bits_qcut20,gauss_ratio_qcut20,bins_x_qcut20,bins_y_qcut20,ksg_mi_nats,ksg_r_info
Protocol,Bwd Header Length,,1.0,False,False,False,-0.012547443656371192,0.012547443656371192,0.8023658158497031,1.0067026390969698,3.1718283986651494,3.2340206544552035,3,12,0.9445103833069157,7.556898454719548e-06,0.944502826408461,0.5285642875915036,0.29777866507719997,0.9382143144630045,0.29777866507719997,0.8544044229403053,2749681.2753926697,22,0.0,0.6501888028105032,1.4526593234545986,0.5571578457809873,0.3438853785763355,0.8463376794918247,0.9087491077598522,0.6199981135028685,1.4657288271823874,3,7,0.49059224545815855,0.2556017763953264,0.8551541426108986,0.9479353036361935,0.6464261161617586,1.4664248240227142,3,24,0.49727343880078106,0.282706092739535,0.8396302595514943,0.880555155254424,0.6435518748318676,1.3682737782163639,3,12,0.6733316695533951,0.8601705050787992
Protocol,Fwd Packets/s,,8.0,False,False,False,-0.048038441876550896,0.048038441876550896,0.25639287438871944,1.0067026390969698,4.321884125949425,4.944755404013086,3,20,0.38383136103330884,1.3052824603606492e-05,0.3838183082087052,0.18400877064947604,0.08880809781645606,0.38126284098450075,0.08880809781645606,0.6423558865754451,1117390.0021533226,38,0.0,0.6763094216344958,0.5675187952891416,0.17750458205643074,0.09771612586115402,0.6019716745825516,0.32460417661258717,0.668889095448686,0.48528848626967824,3,10,0.1971894229707728,0.08328858838616372,0.6919215651566968,0.46998385357413885,0.6792246681786226,0.6919416734884288,3,50,0.18400877064947604,0.08880809781645606,0.6423558865754451,0.3838183082087052,0.6763094216344958,0.5675187952891416,3,20,0.3961837648405115,0.7397488930708536
Protocol,Bwd Packets/s,,,False,False,True,-0.0568493865081798,0.0568493865081798,0.3004789879874722,1.0067026390969698,4.321879391390578,4.959021750844597,3,20,0.36956027964295046,1.3052824603606492e-05,0.36954722681834684,0.17716707800522927,0.08550614058192028,0.36708677663727723,0.08550614058192028,0.6331545742194303,1075843.3554080823,38,0.0,0.6763094567996919,0.5464173583599595,0.16944204028797427,0.09327799570578504,0.5909331802146275,0.3098591647680871,0.6688850706088926,0.46324724288736074,3,10,0.19476730315153049,0.0822707889379975,0.6888727256328785,0.4641813067324344,0.6789480266067484,0.6836772308659962,3,50,0.17716707800522927,0.08550614058192028,0.6331545742194303,0.36954722681834684,0.6763094567996919,0.5464173583599595,3,20,0.3940485199719248,0.73843803662509
Protocol,Packet Length Min,,,False,False,True,0.834067135775027,0.834067135775027,0.9329271055829472,1.0067026390969698,2.5741672156832505,2.59070038795242,3,11,0.9901694668278003,6.86990768610868e-06,0.9901625969201142,0.6150883989479454,0.3846535651947923,0.9835700816363288,0.3846535651947923,0.8640412386300967,2882608.1576678995,20,0.0,0.599314428503001,1.6521587831505982,0.6800810719384643,0.4706365685947886,0.8638698729977483,0.9893202841847849,0.595926439132005,1.6601382640880584,3,6,0.5582945245433742,0.31637622644211055,0.8643736930120681,0.9917999966413193,0.6003004420832359,1.6521726907270866,3,24,0.5094223793983935,0.3320917342089819,0.8148472345833159,0.7866819416796141,0.5664604094862838,1.388767738230897,3,10,0.6934843176683776,0.8661226886164985
Protocol,Packet Length Max,,0.0,False,False,False,-0.48346221267542255,0.48346221267542255,0.30711111958662435,1.0067026390969698,4.06897151013018,4.202120548399015,3,18,0.873553600828135,1.1678843066384755e-05,0.8735419219850686,0.4316093297208979,0.21468371548197965,0.8677258686523871,0.21468371548197965,0.8379120895848944,2543096.5360754905,34,0.0,0.6748890930513789,1.2943488507652714,0.4418981349133703,0.24380349250443706,0.8203651943319384,0.8063166384962491,0.6694440530333315,1.2044570936775545,3,10,0.3865829945012954,0.17089890659578386,0.839576356932941,0.8803338768865133,0.6770282549106884,1.3002911924298408,3,42,0.41794261741389044,0.208155430875551,0.8306510543789642,0.8447861346150121,0.6748588132984046,1.2517968469376277,3,18,0.6501129439852731,0.85295355188142
Protocol,Packet Length Mean,,0.0,False,False,True,-0.43072033737245147,0.43072033737245147,0.20777522054827252,1.0067026390969698,4.091562832390144,4.45759229182135,3,18,0.6406731796657636,1.1678843066384755e-05,0.6406615008226972,0.31567007307544115,0.15658112243835343,0.6363959683242532,0.15658112243835343,0.7671909469653395,1865124.0456058793,34,0.0,0.6751062164170212,0.9489788202853001,0.33137600063160527,0.1828553358636722,0.7533024061145721,0.6045547997397206,0.66967009467523,0.9027651145642268,3,10,0.2917132204373966,0.12803737581851707,0.7774792919899106,0.6690778708048711,0.677016464928499,0.988274149101431,3,44,0.3160350957917793,0.15692156821662484,0.7672241585295357,0.6407508561181126,0.6751045213355291,0.9491135607424814,3,18,0.6038459293915253,0.8373252917485633
Protocol,Packet Length Std,,0.0,False,False,True,-0.4810505015800529,0.4810505015800529,0.3330456063006449,1.0067026390969698,4.050770144570117,4.354966857862918,3,18,0.7025059258041688,1.1678843066384755e-05,0.7024942469611024,0.34787511922062525,0.17342239176487606,0.6978170312449486,0.17342239176487606,0.7889099073655284,2045134.459030893,34,0.0,0.675256139846875,1.0403374445738531,0.37059067250179845,0.20959427915290588,0.7741242132127167,0.6596457233604371,0.6677718177903502,0.9878310311794795,3,9,0.32300160073462847,0.14426215801729478,0.79719528078249,0.7280448461746605,0.6768089367182168,1.075702176311208,3,41,0.3046649235268764,0.15586225798865752,0.7512897006607768,0.5995220433160416,0.6743307081608155,0.8890623488750665,3,17,0.5781561768214676,0.827862101327341
Protocol,Packet Length Variance,,0.0,False,False,False,-0.35189343799180606,0.35189343799180606,0.3330444575658307,1.0067026390969698,4.051193839442439,4.35563358547599,3,18,0.702262893063418,1.1678843066384755e-05,0.7022512142203516,0.3477365839438399,0.17334426395084607,0.6975756166193062,0.17334426395084607,0.7888292554814046,2044426.930627732,34,0.0,0.6752017773395322,1.04006126433405,0.37059111800853606,0.20959454103062794,0.7741244865548768,0.659646485155962,0.6677728703369148,0.9878306149561711,3,9,0.3223229799055998,0.14394670502395557,0.7967296956570258,0.7265776221259761,0.6767863766479791,1.0735701060127798,3,41,0.3052434751472396,0.15609413038553896,0.7518455965796778,0.6009072074811809,0.6743520100509225,0.8910883315018286,3,17,0.5847171437273211,0.8303357336579814
Protocol,FIN Flag Count,,,False,False,True,-0.6569686459652386,0.6569686459652386,0.7068370273624448,1.0067026390969698,1.3686797723511446,1.8881908560017124,3,4,0.4871915554464019,2.060972305832604e-06,0.4871894944740961,0.4150461472569311,0.35595579354343243,0.48394578056447113,0.35595579354343243,0.7007432616125455,1418329.0860202366,6,0.0,0.48529017330847746,1.0039137845150872,0.42896249234506706,0.3802255702115183,0.7007436074721297,0.48719018146486426,0.48530147361163056,1.0038918238578134,3,3,0.41045740022115673,0.34813725112842675,0.7007370360545093,0.4871771286402604,0.4852778074746431,1.0039138842460182,3,22,0.3268309398903029,0.31974539656578543,0.5999707492816632,0.3218885345618834,0.3564389756587738,0.9030677241930852,3,3,0.3402836447505972,0.7026167693925636
Protocol,SYN Flag Count,,,False,False,True,-0.8431378565718635,0.8431378565718635,0.8989336685889674,1.0067026390969698,1.5182903653684277,1.693747452359407,3,19,0.8312455521059903,1.2365833834995623e-05,0.8312331862721553,0.6723491375137911,0.5474797214236742,0.8256988250450861,0.5474797214236742,0.8271042019051775,2419925.3447115547,36,0.0,0.5801945651987225,1.4326800630878875,0.7038306910213665,0.5999416204000898,0.8271071118168064,0.8312441781244535,0.5862586800288396,1.4178795239049806,3,3,0.6723491375137911,0.5474797214236742,0.8271042019051775,0.8312331862721553,0.5801945651987225,1.4326800630878875,3,19,0.6723491375137911,0.5474797214236742,0.8271042019051775,0.8312331862721553,0.5801945651987225,1.4326800630878875,3,19,0.5742884570117894,0.8263850848729366
Protocol,RST Flag Count,,,False,False,True,-0.4327579615048535,0.4327579615048535,0.6012234775616286,1.0067026390969698,1.2056398548129077,1.86124624409205,3,4,0.3510962498178274,2.060972305832604e-06,0.35109418884552157,0.31868692058591475,0.29120983969131037,0.34875659922820834,0.29120983969131037,0.6207743770319002,1022121.9989766465,6,0.0,0.3831781570739877,0.9162687965476303,0.3297394829370037,0.3117587282901289,0.6207748485109981,0.3510948758362906,0.3831788440647561,0.9162689466669945,3,3,0.31549504558424335,0.28540626550006887,0.6207739055519955,0.35109350185475297,0.3831774700832189,0.91626864642773,3,5,0.12197718129629917,0.0865834161757704,0.337371451147173,0.08716375356617932,0.10028777260523801,0.8691363992027357,3,3,0.2460801887197146,0.6234546346375077
Protocol,PSH Flag Count,,9.0,False,False,True,-0.10649265422551797,0.10649265422551797,0.7163291081223003,1.0067026390969698,1.8418228111487625,2.3377336851318935,3,7,0.5107917651138387,4.121944611665208e-06,0.5107876431692271,0.37511623009001804,0.2773272434662941,0.5073868124825944,0.2773272434662941,0.712335447840564,1487029.131998577,12,0.0,0.49845860681258064,1.024734323348302,0.40971032226941845,0.3308360933712072,0.7123364356822178,0.5107897041415329,0.49808381134105406,1.0255095478133873,3,4,0.3543855085288374,0.24752305368396119,0.7123338014284915,0.510784208215384,0.4985331327891303,1.0245742451614257,3,12,0.21998100242972085,0.19524644427453106,0.5407522487709662,0.2495102705650388,0.2847367332077818,0.8762840949747179,3,6,0.3496658865887339,0.7092832675982339
Protocol,ACK Flag Count,,1.0,False,False,False,-0.01129317753593439,0.01129317753593439,0.8883387274161652,1.0067026390969698,2.5816429677647355,2.701115249369789,3,10,0.8872303574919163,6.182916917497811e-06,0.8872241745749988,0.5503445534820197,0.34366648899680513,0.881317024628896,0.34366648899680513,0.8412454687118869,2582928.956582673,18,0.0,0.6172119035868869,1.4374709389416391,0.6000701037862017,0.40857376417895036,0.8412461305479665,0.8872269225380728,0.6142634158786834,1.4443753275928441,3,6,0.5072252186145769,0.2919260690095105,0.8412438141083792,0.8872173046673126,0.6180016751075728,1.4356228152826265,3,20,0.3977918622977277,0.26474690405483386,0.7521642578217709,0.6017029016284591,0.5469708767028792,1.100063874068584,3,10,0.60853104638616,0.8389881994856604
Protocol,URG Flag Count,,6.0,False,False,True,-0.005502909987997668,0.005502909987997668,0.0063628980277686655,1.0067026390969698,0.0007801465678121469,1.0074409631752963,3,5,4.1822489485587866e-05,2.747963074443472e-06,3.9074526411144396e-05,0.001394296118464302,3.8814367712589833e-05,3.8814367712589833e-05,0.0500861351229494,0.007359845686186583,113.75560836182756,8,6.427789269777256e-21,3.958004756097389e-05,0.9872278791719307,0.001394296118464302,3.8814367712589833e-05,0.007359845686186583,3.9074526411144396e-05,3.958004756097389e-05,0.9872278791719307,3,5,0.001394296118464302,3.8814367712589833e-05,0.007359845686186583,3.9074526411144396e-05,3.958004756097389e-05,0.9872278791719307,3,5,0.001394296118464302,3.8814367712589833e-05,0.007359845686186583,3.9074526411144396e-05,3.958004756097389e-05,0.9872278791719307,3,5,0.0,0.0
Protocol,CWR Flag Count,,,False,False,True,-0.013894670445709661,0.013894670445709661,0.018142912503431287,1.0067026390969698,0.00495406649554102,1.0113167103316194,3,9,0.0003399952608913459,5.495926148886944e-06,0.00033449933474245894,0.004736567590347504,0.00033227223387683857,0.00033227223387683857,0.0675201544112357,0.021531536001427053,973.8102752642062,16,4.526278710731504e-197,0.0004071804811582462,0.821501398571361,0.004736567590347504,0.00033227223387683857,0.021531536001427053,0.00033449933474245894,0.0004071804811582462,0.821501398571361,3,9,0.004736567590347504,0.00033227223387683857,0.021531536001427053,0.00033449933474245894,0.0004071804811582462,0.821501398571361,3,9,0.004736567590347504,0.00033227223387683857,0.021531536001427053,0.00033449933474245894,0.0004071804811582462,0.821501398571361,3,9,6.38337464931027e-05,0.0112986434512567
Protocol,ECE Flag Count,,,False,False,True,-0.012638216896298779,0.012638216896298779,0.01719152158396147,1.0067026390969698,0.004518445456448708,1.0109158088289711,3,5,0.0003052757244472737,2.747963074443472e-06,0.0003025277613728302,0.004485595507098836,0.00030051352765321347,0.00030051352765321347,0.06695394783200576,0.020476928405394057,880.7331195572176,8,8.081403627902492e-185,0.00036349695160396066,0.8322704221807121,0.004485595507098836,0.00030051352765321347,0.020476928405394057,0.0003025277613728302,0.00036349695160396066,0.8322704221807121,3,5,0.004485595507098836,0.00030051352765321347,0.020476928405394057,0.0003025277613728302,0.00036349695160396066,0.8322704221807121,3,5,0.004485595507098836,0.00030051352765321347,0.020476928405394057,0.0003025277613728302,0.00036349695160396066,0.8322704221807121,3,5,0.0002299195288211,0.0214413933284787
Protocol,Down/Up Ratio,,,False,False,True,0.1956863638732185,0.1956863638732185,0.34780562389739494,1.0067026390969698,2.142404969208321,2.7411226914323006,3,9,0.4079849168729903,5.495926148886944e-06,0.4079794209468414,0.2778029608385731,0.19043058003062852,0.4052630887238025,0.19043058003062852,0.657243609857764,1187728.9756652701,16,0.0,0.440382571213536,0.9264204526137282,0.30218289864334386,0.2288109659643734,0.6534895387988857,0.401757634347804,0.4091600759604881,0.9819082015875885,3,5,0.2586033229250924,0.1626217409630214,0.6608201612198612,0.41399090778038206,0.43289890510487306,0.956322372033003,3,18,0.2587664531100519,0.18354166526133814,0.6316551930858669,0.36726748877930365,0.39744155005020015,0.9240792482137681,3,9,0.293620512788121,0.6664392161104782
Protocol,Fwd Bytes/Bulk Avg,,,False,False,True,-0.018904806609110963,0.018904806609110963,0.08490781144019649,1.0067026390969698,0.24877429378969398,1.2497493344885284,3,2,0.005727598398135303,6.86990768610868e-07,0.005726911407366692,0.011443717025299588,0.005688781557684038,0.005688781557684038,0.023020511163456638,0.08892554693811855,16672.455203282607,2,0.0,0.04575216553942118,0.1251724664799144,0.011443717025299588,0.005688781557684038,0.08892554693811855,0.005726911407366692,0.04575216553942118,0.1251724664799144,3,2,0.04284401734800742,0.023001844557958114,0.17773937945644222,0.023156017620594705,0.04575147854865257,0.5061261046672048,3,3,,0.0,0.0,0.0,0.0,,3,1,0.0204683742068905,0.2002752041995407
Protocol,Fwd Packet/Bulk Avg,,,False,False,True,0.019161863864673695,0.019161863864673695,0.08692588311204398,1.0067026390969698,0.24877429378969398,1.2497493344885284,3,2,0.005727598398135303,6.86990768610868e-07,0.005726911407366692,0.011443717025299588,0.005688781557684038,0.005688781557684038,0.023020511163456638,0.08892554693811855,16672.455203282607,2,0.0,0.04575216553942118,0.1251724664799144,0.011443717025299588,0.005688781557684038,0.08892554693811855,0.005726911407366692,0.04575216553942118,0.1251724664799144,3,2,0.020679409605801512,0.010956861667194494,0.12318655526915127,0.011030301556585121,0.045751478548652795,0.2410916959733954,3,3,,0.0,0.0,0.0,0.0,,3,1,0.0106605726690274,0.1452427504070575
Protocol,Fwd Bulk Rate Avg,,,False,False,True,0.030085983325725974,0.030085983325725974,0.0868588809824517,1.0067026390969698,0.24877429378969398,1.2497493344885284,3,2,0.005727598398135303,6.86990768610868e-07,0.005726911407366692,0.011443717025299588,0.005688781557684038,0.005688781557684038,0.023020511163456638,0.08892554693811855,16672.455203282607,2,0.0,0.04575216553942118,0.1251724664799144,0.011443717025299588,0.005688781557684038,0.08892554693811855,0.005726911407366692,0.04575216553942118,0.1251724664799144,3,2,0.01687182625507188,0.0090585231051764,0.1120820056619739,0.009119239116301959,0.04575147854865257,0.19932118929455953,3,3,,0.0,0.0,0.0,0.0,,3,1,0.0240806479836521,0.2168408106440511
Protocol,Bwd Bytes/Bulk Avg,,7.0,False,False,True,-0.012759405625758983,0.012759405625758983,0.37508044902043436,1.0067026390969698,0.7969811388176821,1.6668463987191886,3,4,0.13683737919546313,2.060972305832604e-06,0.13683531822315728,0.15276490036914203,0.13592426691748916,0.13592426691748916,0.17169204082564848,0.41567752248928935,398361.44668972946,6,0.0,0.1664994644284484,0.8218363866387149,0.17629736779825858,0.133965316430986,0.4129445557742978,0.13486323759853425,0.1664734889759346,0.8101184064090232,3,2,0.14664018028923664,0.13675227574433776,0.4168250736625868,0.13766887689434135,0.16650187379814216,0.8268307962782667,3,6,0.13374561300116142,0.0999553525155028,0.3608375909740816,0.10062531716922461,0.1160256138237321,0.8672681303121236,3,3,0.0992537265406525,0.4243186779575697
Protocol,Bwd Packet/Bulk Avg,,7.0,False,False,False,-0.017387983016229094,0.017387983016229094,0.3745741869018274,1.0067026390969698,0.7195005868889557,1.591223523799516,3,3,0.13497970218640942,1.373981537221736e-06,0.1349783282048722,0.15859805793531603,0.13407964076258921,0.13407964076258921,0.18760002516259813,0.4131047544630399,392955.2895675894,4,0.0,0.16649013470976537,0.8107286863583464,0.17629736779825858,0.133965316430986,0.4129445557742978,0.13486323759853425,0.1664734889759346,0.8101184064090232,3,2,0.1488734394310443,0.1344015910328348,0.41355542153545144,0.13530243639158643,0.1664887607282279,0.8126821041839019,3,5,0.09396774776486867,0.05933154605022265,0.2818986854574285,0.059729223990462536,0.07183490086301857,0.8314791733945558,3,3,0.0935456471825464,0.4130762444118865
Protocol,Bwd Bulk Rate Avg,,,False,False,True,-0.2441213761382097,0.2441213761382097,0.37451961009314405,1.0067026390969698,0.8013959492392648,1.6726503078151882,3,4,0.1354482805210464,2.060972305832604e-06,0.13544621954874056,0.15079700390781361,0.13454441687988247,0.13454441687988247,0.16901285772321983,0.4137551276876501,394317.4369653323,6,0.0,0.16649979195711948,0.8134918245641023,0.17629736779825858,0.133965316430986,0.4129445557742978,0.13486323759853425,0.1664734889759346,0.8101184064090232,3,2,0.13766276216041612,0.13520876490373004,0.4146822660563223,0.13611502045762677,0.16650343691153843,0.8174907556409379,3,8,0.12509064261079805,0.09404345671236902,0.3507103863060233,0.09467379606214353,0.11603035486951539,0.8159398992497362,3,3,0.09883623222189,0.4235108057142819
