feature_a,feature_b,n_medidas_de_7,L_B10,L_B20,L_B50,L_ksg,G_B10,G_B20,G_B50,pearson_abs,spearman_abs,r_info,r_info_B10,r_info_B50,ksg_r_info,gauss_ratio,gauss_ratio_B10,gauss_ratio_B50,nmi_sqrt,nmi_max,u_x_given_y,u_y_given_x,H_x,H_y,mi_corr_bits,mi_ref_gauss_bits,g_stat,g_dof,g_pvalue,benign_pearson,benign_r_info,benign_gauss_ratio
Flow IAT Mean,Packet Length Std,1,False,False,False,True,False,False,False,0.0512343083272768,0.471862358324837,0.8046848655774246,0.7326652728822839,0.8660798428628226,0.951802635642136,0.5037908774069179,0.3994873318021111,0.6510961920352745,0.1797715858919388,0.1740415291757351,0.1740415291757351,0.1856902961446082,4.321892087028573,4.050770144570117,0.7521887077589624,1.4930574202347269,2189807.3223892897,323,0.0,0.0136745951246643,0.7707880153984491,0.4246433862748427
Flow IAT Std,Packet Length Std,1,False,False,False,True,False,False,False,0.0143504282558242,0.5433893588272336,0.8043138696814593,0.7353194635732342,0.8678895356909326,0.9556864121002796,0.5279528750429687,0.4203388184505466,0.6898799928493549,0.192014845458966,0.1853889768124234,0.1988775250317895,0.1853889768124234,3.7760331756146313,4.050770144570117,0.7509681324041666,1.4224150826776865,2186253.92571916,255,0.0,0.0644544090373811,0.7789866439932505,0.4617226205038292
Flow IAT Mean,Flow IAT Min,1,False,False,False,True,False,False,False,0.5883369920137111,0.0901869425072096,0.7847943115067049,0.6569173944021245,0.8873981958924491,0.987353863385499,0.4904106323883719,0.3100774177714218,0.7462816599785111,0.1855475942961841,0.1597048276131544,0.1597048276131544,0.2155721293065383,4.321892087028573,3.2018379785081974,0.6902270307215546,1.407447117041585,2009421.559236467,209,0.0,0.6038206285619862,0.7949620701677846,0.5131768587124315
Flow Packets/s,Flow IAT Min,1,False,False,False,True,False,False,False,0.0080632476455892,0.0414103269831036,0.772122810341815,0.6434542625119573,0.8898406391004072,0.9655723631255064,0.4645980172172256,0.2933934112817882,0.7560395192744086,0.1758375092945732,0.1513493559801876,0.1513493559801876,0.2042878179076398,4.32176595458307,3.2018379785081974,0.6540964939232483,1.4078762062762344,1904236.632599493,209,0.0,0.0079909598830092,0.7787274199040066,0.4788241357146706
Flow IAT Min,Bwd Packets/s,1,False,False,False,True,False,False,False,0.0087377744830326,0.0387087743021516,0.7709361586397478,0.6348198188215177,0.882392185080454,0.968289096898515,0.4621212538433739,0.2831607621101615,0.7268454353776698,0.1749579243353241,0.1505902908152865,0.2032685847274937,0.1505902908152865,3.2018379785081974,4.321879391390578,0.6508330744181008,1.408359968309717,1894736.011472527,209,0.0,0.0082517674461872,0.7821432646660204,0.4858528256886836
Flow Duration,Flow IAT Min,1,False,False,False,True,False,False,False,0.0633655550236261,0.1408640898705115,0.7693736400182901,0.6165502004649558,0.8775706404694105,0.9768341749862156,0.4593839337492735,0.2625518455882049,0.7085091193862146,0.1738119933950846,0.149604958838176,0.149604958838176,0.2019358802180548,4.321821786703103,3.2018379785081974,0.6465659705056501,1.4074631762340613,1882313.416854323,209,0.0,0.0607599617450542,0.7649700945121342,0.4517482650576193
Flow IAT Max,Flow IAT Min,1,False,False,False,True,False,False,False,0.1566743664207014,0.1111528706209987,0.7676086866321506,0.617550419701401,0.8807279460547994,0.9807919633113584,0.455980671931916,0.263647194196798,0.7203210863059833,0.1725308893392968,0.1485054825716877,0.1485054825716877,0.200443157119397,4.321635146952657,3.2018379785081974,0.6417865129969711,1.4074862214615935,1868399.234227551,209,0.0,0.163122894422905,0.7704060811097341,0.4621911099113948
Bwd IAT Max,Active Max,1,False,False,False,False,False,False,True,0.1686747504247605,0.6708757884897155,0.76367631016845,0.731420885071855,0.7922284517851521,0.8277598873010563,0.999783056422362,0.968216511862942,1.0680878335337782,0.3066928818710885,0.1783374068517472,0.1783374068517472,0.5274301418355067,3.539857551043754,1.1969149394472869,0.6312890162777195,0.6314260000931934,1837838.4255561968,52,0.0,0.1492113818764132,0.8008321478838055,1.1063480113111768
Flow Packets/s,Active Max,1,False,False,False,False,True,False,False,0.0335327334847845,0.690611662283533,0.7631714917476227,0.747010995226147,0.7768124339438909,0.7378784542744826,0.9961171869384088,1.02504215382658,0.9996168209196944,0.2769798244905408,0.1457636241190745,0.1457636241190745,0.5263166557394313,4.32176595458307,1.1969149394472869,0.6299562681344599,0.6324118049510283,1833958.466161824,76,0.0,0.0299084649311829,0.773800930777141,0.9867128923479216
Bwd Packets/s,Idle Min,1,False,False,False,False,False,False,True,0.0592026466411724,0.6694865147117259,0.7613114025882196,0.731140073716652,0.7932292376976458,0.7549280494710289,0.9782062579671766,0.9500124247981628,1.0611961998764603,0.2734071423080382,0.1446301864687916,0.1446301864687916,0.5168455305917604,4.321879391390578,1.20940239447707,0.6250742222724468,0.6390004328651728,1819745.62347142,76,0.0,0.0538886122640115,0.776609927725466,0.9927738112311428
Flow IAT Mean,Active Mean,1,False,False,False,False,True,False,False,0.0742248376606109,0.6848024195258902,0.760857552916333,0.7482129914235914,0.7731744633142046,0.7986139417144736,0.9871957775181064,1.030556589431863,0.9847725848684886,0.2743085244629927,0.1443557171053781,0.1443557171053781,0.5212482615990616,4.321892087028573,1.1969149394592289,0.6238898314750689,0.6319818679163931,1816297.5689953084,76,0.0,0.037818418821935,0.7724384261487227,0.9813752865343858
Bwd IAT Max,Active Mean,1,False,False,False,False,False,False,True,0.1619620908623883,0.6680888389666374,0.7607801747006984,0.7323720822942364,0.7920307555878959,0.8266756458001027,0.9877454607095428,0.9720084275890192,1.067178466155678,0.3030002358537759,0.1761901874221283,0.1761901874221283,0.5210797733444786,3.539857551043754,1.1969149394592289,0.6236881653660352,0.6314260000931934,1815710.469085825,52,0.0,0.1579120613067886,0.7980807892349816,1.0931943785768297
Flow IAT Mean,Active Max,1,False,False,False,False,True,False,False,0.0697710726238494,0.6876250356505003,0.7590120789317013,0.7423194372068997,0.7725198854696207,0.7938740016452892,0.9796181911110692,1.00573981897762,0.9820564144651364,0.2722029679033906,0.143247661393809,0.143247661393809,0.5172472277346133,4.321892087028573,1.1969149394472869,0.6191009342632516,0.6319818679163931,1802355.9050585404,76,0.0,0.0399083719227194,0.7723744691930662,0.981110558398888
Down/Up Ratio,Fwd Seg Size Min,1,False,False,False,False,False,False,True,0.1423766404510578,0.2833968533898859,0.7532526363035167,0.7439510453937157,0.7711983904032667,0.7821198990462357,0.96763376595365,0.9080071143165284,1.00342682900225,0.2972283077673326,0.2821267557323435,0.2821267557323435,0.3131382087774961,2.142404969208321,1.9302331893233744,0.6044297634275949,0.624647242267223,1759644.4990077063,64,0.0,0.1508763102335168,0.75409845608391,1.2497912600439829
Bwd Packets/s,Active Min,1,False,False,False,False,False,False,True,0.0256860334616138,0.6476607513416528,0.7512070225265789,0.7280768136119153,0.7802705118073321,0.7698837146397035,0.9477135562833304,0.9477682201413044,1.0142854000337267,0.2635045722870979,0.1386703072157661,0.1386703072157661,0.5007175725670568,4.321879391390578,1.1969149392562175,0.5993163429536197,0.6323813128768276,1744758.0676097565,76,0.0,0.0185991073865788,0.7655135581578218,0.952928478356644
Fwd Packet Length Mean,Bwd Packet Length Min,1,False,False,False,True,False,False,False,0.0072313953775572,0.1481293511077213,0.7131307743641563,0.6725652034164684,0.824708660772893,0.9599116672449548,0.47418955576972,0.4260252797935485,0.7345331860547567,0.1605334845394985,0.1254789756984154,0.1254789756984154,0.2053810171381472,4.083949499747377,2.4951176460853897,0.5124498000323569,1.0806855482097903,1491868.0816295615,153,0.0,0.0540305658600103,0.7444226371240497,0.4658418624757576
Flow IAT Max,Idle Std,1,False,False,False,False,False,False,True,0.336339124728912,0.4859371080663063,0.6216486123931125,0.5713624322911539,0.6564781284308363,0.7342927967664871,0.9871969395130102,0.9076065494449916,1.0549309695172764,0.220812931833436,0.0815362810886934,0.0815362810886934,0.597995765981028,4.321635146952657,0.5892517608826818,0.3523700581047089,0.3569399822881693,1025836.369875013,38,0.0,0.2973050460179063,0.6590357350175217,0.978395179295518
Bwd IAT Max,Idle Std,1,False,False,False,False,False,False,True,0.2866051358778532,0.4722897186552363,0.6179610938988106,0.5635275282286194,0.6471491759690694,0.7183546646725055,0.9737655358819644,0.8867658030777569,1.0152706778160905,0.2402735244162687,0.098031008490463,0.098031008490463,0.5889092382542577,3.539857551043754,0.5892517608826818,0.3470158056414001,0.3563648464176739,1010248.817005459,26,0.0,0.2839584995471013,0.6542472838105348,0.9571502681386588
Idle Std,Idle Min,1,False,False,False,False,False,False,True,0.0516285152919691,0.6302085037321854,0.6175967198324929,0.5541249662439365,0.6566367721046389,0.7761011708919865,0.9943110956210022,0.8707094551492964,1.0720753561132523,0.410445607920382,0.2864973737105017,0.5880179454327638,0.2864973737105017,0.5892517608826818,1.20940239447707,0.3464906097768727,0.3484730395776889,1008719.841978358,8,0.0,0.0553937223456252,0.6685101520862119,1.0380772813088734
Fwd IAT Std,Idle Std,1,False,False,False,False,True,False,False,0.3867680882090413,0.5544614789441887,0.6157689371176087,0.6072584895916816,0.640626158960746,0.6842336965194493,0.9624531834268673,1.0739843509233005,0.9886604791161244,0.2893494089406019,0.1434683806613716,0.1434683806613716,0.5835646856005661,2.3968104818211486,0.5892517608826818,0.3438665185790822,0.3572812937817158,1001080.4636411596,18,0.0,0.355651035068617,0.6620745615311211,0.989898320325502
Active Std,Active Max,1,False,False,False,False,False,False,True,0.7827622462966871,0.6691495816644794,0.6149005721520326,0.5583944427193914,0.6743384682777079,0.7661297744417748,0.9997284249482152,0.9011317611027242,1.1721135693092035,0.4115533716982065,0.2862575068135078,0.5916916542786351,0.2862575068135078,0.579061549975275,1.1969149394472869,0.342625886434021,0.3427189603534266,997468.6766951144,8,0.0,0.8002976184799743,0.6975458964971715,1.1751496177660858
Bwd IAT Std,Active Std,1,False,False,False,False,True,False,False,0.1679427981460483,0.5639815299355428,0.6093117171951131,0.5988677824662514,0.6254801087942284,0.6527329124880119,0.9538734675433564,1.0368438807773397,0.9450122024169404,0.2997974258910623,0.155482600983783,0.155482600983783,0.5780614422592623,2.15286567511502,0.579061549975275,0.3347331547355913,0.35091987158179,974490.983081009,16,0.0,0.1224065657253978,0.6487039135630228,0.9434764549561095
Fwd IAT Std,Active Std,1,False,False,False,False,True,False,False,0.1559586113553838,0.5450557242201957,0.6086255774352807,0.5983932675155242,0.6285674087021322,0.6539083185306794,0.9509305953518128,1.0538398965450917,0.9575299967596956,0.2833183010768365,0.1392579973877713,0.1392579973877713,0.5764068220911648,2.3968104818211486,0.579061549975275,0.3337750278164325,0.350998305710152,971701.6387027832,18,0.0,0.134315859222155,0.6590521607498152,0.98395376572895
Active Mean,Active Std,1,False,False,False,False,False,False,True,0.4269604541208348,0.6320341008696256,0.5956251392100373,0.5486931871985321,0.6406697859014968,0.7165065124239239,0.9219488086811536,0.8636903572631178,1.0212036649257492,0.379638926042492,0.2640592932316703,0.2640592932316703,0.5458081493850291,1.1969149394592289,0.579061549975275,0.3160565129720314,0.3428135163210957,920118.660724116,8,0.0,0.423445517276665,0.663773174886558,1.0221661317055697
Down/Up Ratio,Subflow Bwd Packets,1,False,False,False,False,True,False,False,0.0271680226338455,0.0149347903750042,0.0187377865766246,0.0166915369749804,0.020878306399253,0.0422842698305005,0.9937785761369547,1.024811131953132,0.9687349083465994,0.0056405929593185,0.0001182376542138,0.0001182376542138,0.2690876197117149,2.142404969208321,0.0009413771551688,0.0002533129379353,0.0002548987712333,737.4565991551634,8,6.149510535316556e-154,0.0295751453191773,0.0208999929496565,0.9531232687094056
Total Fwd Packet,Subflow Bwd Packets,1,False,False,False,False,False,False,True,0.0001123075426877,0.0138721399485178,0.0167828635014257,0.0151556411970718,0.0215240537002233,0.1264555707610953,0.8186993077207916,0.8766231161172141,1.025718205166125,0.0039362396280296,7.177759051973104e-05,7.177759051973104e-05,0.2158609991932224,2.831059274364596,0.0009413771551688,0.0002032066133324,0.0002482066509841,591.5846984183601,9,1.3396051053001768e-121,0.0001251879278344,0.0209942281687887,0.9418738225816607
FIN Flag Count,URG Flag Count,1,False,False,False,False,True,False,False,0.049009122147869,0.0123965015213929,0.016332214871656,0.0129585876228285,0.023100948102179,0.0791220048384793,0.9273188576282588,1.579078547257906,0.811237517552186,0.0058891635620128,0.0001406017716275,0.0001406017716275,0.2466700601184517,1.3686797723511446,0.0007801465678121,0.0001924388007834,0.0002075217161825,560.2369335254609,12,3.2465087858760167e-112,0.0545865585538714,0.0251370604463065,0.7593768336362162
PSH Flag Count,URG Flag Count,1,False,False,False,False,False,True,False,0.0011886056669458,0.0090881699538145,0.0155633061972118,0.0131735610232474,0.0164117965163174,0.0,1.0017012771244227,0.94357863135611,0.94528871726954,0.0046098717628695,9.487526932624868e-05,9.487526932624868e-05,0.223987956197795,1.8418228111487625,0.0007801465678121,0.0001747434352589,0.0001744466531585,508.7213489412903,24,2.5732156764036628e-92,0.0011557109469636,0.017585990516827,1.0657635137370565
Flow IAT Std,URG Flag Count,1,False,False,False,False,True,False,False,0.0014530815392728,0.0016267581039861,0.0142427485824949,0.0139552461705643,0.0143030901315929,0.0,0.9809434060821708,1.142820453275968,0.8649491619390532,0.0026963124123871,3.875613066378276e-05,3.875613066378276e-05,0.1875858219248588,3.7760331756146313,0.0007801465678121,0.0001463444351448,0.0001491874395989,426.0448373733332,60,1.3382019505720113e-56,0.0016621841254057,0.015104828423175,0.8947076259960165
Bwd URG Flags,FIN Flag Count,1,False,False,False,False,True,False,False,0.0009343757856437,0.0009839301043433,0.0,0.0006139684498478,0.0,0.0995886488112396,0.0,1.0032293848586589,0.0,0.0,0.0,0.0,0.0,1.0687829798558875e-05,1.3686797723511446,0.0,1.5169251047976588e-06,0.0,3,1.0,0.0012510946452085,0.0,0.0
Bwd URG Flags,Bwd Init Win Bytes,1,False,False,False,False,True,False,False,7.77013448625898e-05,0.0009942216420993,0.0,0.0009560327724391,0.0,0.0,,2.926785638277253,,0.0,0.0,0.0,0.0,1.0687829798558875e-05,2.0496098103368645,0.0,0.0,0.0,7,1.0,0.0001205588942365,0.0,
